wavfile,transcript,emo,v,a,d,n
MSP-IMPROV-S05S-M02-S-FM03.wav,But..We wanna spend more time with him..Not doing think they can just let us spend time with them..,X,2.4,4.0,2.8,3.0
MSP-IMPROV-S05S-M02-S-MF01.wav,Don't think they let us..I think they're just going to go ahead regardless..,S,2.0,4.0,2.714286,3.428571
MSP-IMPROV-S05S-M02-T-MF01.wav,They're just going to go ahead regardless..,S,2.259259,3.444444,2.545455,2.954545
MSP-IMPROV-S05S-M03-P-FM01.wav,i don't very,H,4.0,4.0,3.0,3.5
MSP-IMPROV-S05S-M03-P-FM02.wav,Wake up wrap..,H,4.2,3.2,3.0,4.2
MSP-IMPROV-S05S-M03-P-MF01.wav,Search..,H,4.8,3.6,4.0,4.6
MSP-IMPROV-S05S-M03-P-MF02.wav,that i,N,3.6,4.2,3.0,4.2
MSP-IMPROV-S05S-M03-P-MF03.wav,I can't believe they gonna do that. I just I wanna know I wanna spend some time with Emily..,S,2.2,4.2,2.8,3.8
MSP-IMPROV-S05S-M03-P-MF04.wav,no one at work in,S,2.6,3.6,3.2,4.4
MSP-IMPROV-S05S-M03-P-MF05.wav,oh that is going to the mahadei,S,2.285714,4.428571,2.714286,4.428571
MSP-IMPROV-S05S-M03-P-MF06.wav,Yeah..Yeah..,H,3.6,4.2,2.6,4.6
MSP-IMPROV-S05S-M03-P-MF07.wav,that foreground,N,3.2,4.0,3.2,4.2
MSP-IMPROV-S05S-M03-S-FM01.wav,aralia at her in full,S,2.6,4.0,2.4,4.0
MSP-IMPROV-S05S-M03-S-FM02.wav,"I'm trying to do this, I don't understand..",N,3.142857,4.714286,2.571429,3.714286
MSP-IMPROV-S05S-M03-S-FM03.wav,"Right right you think of any way we could not do it, you know..",N,2.666667,3.5,3.0,3.666667
MSP-IMPROV-S05S-M03-S-MF01.wav,I can't believe are gonna go through with this. I wanna spend some time with him..,S,2.2,3.6,2.8,3.6
MSP-IMPROV-S05S-M03-S-MF02.wav,Surgery..,S,2.4,4.4,2.2,3.0
MSP-IMPROV-S05S-M03-S-MF03.wav,which there was a conduit,S,2.2,4.6,2.0,3.6
MSP-IMPROV-S05S-M03-S-MF04.wav,I just.,S,2.375,4.375,2.625,4.0
MSP-IMPROV-S05S-M03-S-MF05.wav,and understand,S,2.0,4.8,3.0,4.6
MSP-IMPROV-S05S-M03-T-MF01.wav,That is gonna go ahead regardless..,S,1.973684,4.157895,2.181818,3.666667
MSP-IMPROV-S05S-M03-T-MF02.wav,That is going to go ahead..,S,2.125,3.875,2.789474,3.631579
MSP-IMPROV-S05S-M04-P-FM01.wav,OK..,N,3.0,3.8,3.2,4.6
MSP-IMPROV-S05S-M04-P-FM02.wav,It sure if it doesn't matter to me at all..,N,3.142857,4.428571,3.0,4.714286
MSP-IMPROV-S05S-M04-P-FM03.wav,"OK, that's fine..Renew a wonderful Time Is It..Sing something I think..",N,3.6,3.6,3.0,5.0
MSP-IMPROV-S05S-M04-P-FM04.wav,OK..Yeah..Thank you..,N,3.0,4.0,2.4,4.8
MSP-IMPROV-S05S-M04-P-FM05.wav,What do I ask if we can stop ratione or?.,N,3.0,3.6,2.8,4.6
MSP-IMPROV-S05S-M04-P-FM06.wav,OK..,N,2.6,4.4,2.8,3.8
MSP-IMPROV-S05S-M04-P-FM07.wav,"Yeah, take might not like me, I guess hold the operation..",N,3.0,4.333333,3.666667,4.5
MSP-IMPROV-S05S-M04-P-MF01.wav,OK..,N,2.4,4.2,1.6,4.0
MSP-IMPROV-S05S-M04-S-FM01.wav,"I just wanna spend a little more time with them. I think that he's our best friend and he deserves that is there anyway. We can hold the operation for just a little bit longer, so we can spend more time..",S,2.333333,3.666667,3.5,3.5
MSP-IMPROV-S05S-M04-S-FM02.wav,"Listen, what his best friends weekend is let him go in there alone, so soon. Is there any way they can hold the operation for just a little bit longer to get us some more time with him..",S,2.4,3.0,3.6,2.8
MSP-IMPROV-S05S-M04-S-MF01.wav,i don't see how to work the you know i don't know soontime or born to a severely,N,2.2,4.0,3.0,3.8
MSP-IMPROV-S05S-M04-S-MF02.wav,but it is sir,X,2.333333,3.666667,3.333333,4.0
MSP-IMPROV-S05S-M04-T-MF01.wav,They're just going to go ahead regardless..,N,2.3125,3.25,2.9375,3.34375
MSP-IMPROV-S05S-M05-P-FM01.wav,mister but my,H,4.2,3.6,3.2,4.4
MSP-IMPROV-S05S-M05-P-MF01.wav,we all of care,N,3.4,4.4,3.0,4.4
MSP-IMPROV-S05S-M05-P-MF02.wav,There are goats..OK..OK..,H,3.6,3.2,3.2,3.8
MSP-IMPROV-S05S-M05-P-MF03.wav,"Yeah, I forgot the line is going to go..",H,3.6,1.8,3.4,5.0
MSP-IMPROV-S05S-M05-P-MF04.wav,this is the sofa,H,4.2,3.4,3.6,4.8
MSP-IMPROV-S05S-M05-P-MF05.wav,"Regardless, Oh my God, Oh my God..Really really verdeaux going to go ahead regardless..",H,4.0,1.666667,4.166667,4.333333
MSP-IMPROV-S05S-M05-S-FM01.wav,There's no way this is gonna work..,N,1.6,3.6,3.0,3.6
MSP-IMPROV-S05S-M05-S-FM02.wav,Do I have any other options..,N,2.4,4.2,2.8,4.0
MSP-IMPROV-S05S-M05-S-FM03.wav,The surgery that there's no percentage of success..,N,2.0,3.833333,3.166667,3.666667
MSP-IMPROV-S05S-M05-S-FM04.wav,Stupid..,A,2.0,4.0,2.6,4.2
MSP-IMPROV-S05S-M05-S-MF01.wav,"The doctors wanted to form the surgery, even though he has no chance of that..",S,2.0,3.6,3.4,3.4
MSP-IMPROV-S05S-M05-S-MF02.wav,Vardas going to go ahead regardless..,X,2.8,4.2,2.6,3.0
MSP-IMPROV-S05S-M05-S-MF03.wav,They're just going to go ahead regardless..,S,2.166667,3.833333,3.166667,4.166667
MSP-IMPROV-S05S-M05-S-MF04.wav,"The doctors wanna perform the surgery anyway, even though there's no chances..",S,2.0,3.833333,3.333333,3.166667
MSP-IMPROV-S05S-M05-S-MF05.wav,There just going to go ahead anyway..,S,2.4,4.4,2.4,4.6
MSP-IMPROV-S05S-M05-S-MF06.wav,"They're gonna perform the surgery, even though we have no chance of that..",S,1.8,3.8,3.0,4.2
MSP-IMPROV-S05S-M05-T-MF01.wav,There just going to go ahead regardless..,S,2.121212,3.757576,2.757576,4.151515
MSP-IMPROV-S05S-M06-P-MF01.wav,of a,N,2.8,3.8,2.8,4.2
MSP-IMPROV-S05S-M06-P-MF02.wav,"OK, yeah, I said that..OK..Sounds good..",N,3.0,3.6,2.8,4.8
MSP-IMPROV-S05S-M06-P-MF03.wav,I don't know did I say gonna..,N,3.2,3.8,2.6,4.2
MSP-IMPROV-S05S-M06-P-MF04.wav,I am so bad at that..,H,4.0,3.166667,3.166667,4.0
MSP-IMPROV-S05S-M06-P-MF05.wav,Alright..,N,2.857143,3.714286,2.857143,4.0
MSP-IMPROV-S05S-M06-S-FM01.wav,Is there anything that I could do?.,X,2.8,3.8,3.4,3.6
MSP-IMPROV-S05S-M06-S-FM02.wav,Believable..Did you say?.,S,2.2,2.6,3.8,2.6
MSP-IMPROV-S05S-M06-S-FM03.wav,So what's the news..,S,2.0,3.8,3.4,4.0
MSP-IMPROV-S05S-M06-S-FM04.wav,Do you think told him?.Told them he didn't want to be..,A,2.2,2.4,4.0,3.0
MSP-IMPROV-S05S-M06-S-FM05.wav,Why would you want to spend this last couple days?.,A,1.8,2.0,4.2,2.6
MSP-IMPROV-S05S-M06-S-MF01.wav,"Damn, it Joe..Is gonna die? There's nothing we can do about it? I just I just wish we could spend the last couple days with him making him..I will be happy..That won't listen. I like you wish we could have to do this surgery. 'cause its some type of possibility and then..",X,1.2,3.0,3.4,3.8
MSP-IMPROV-S05S-M06-S-MF02.wav,Nothing nothing but they're just going to go ahead regardless..Nothing we can do..,X,1.666667,2.5,3.666667,3.0
MSP-IMPROV-S05S-M06-S-MF03.wav,"How I mean there's there's no chance it's gonna help?.He's gone..We should just..To be in surgery, I mean, we could just spend a couple days you trying to make him happy..",S,1.333333,3.0,4.0,3.166667
MSP-IMPROV-S05S-M06-S-MF04.wav,"Sing like there's like, at one in about 100 chance..Sometimes people survive..",N,2.857143,3.571429,3.142857,3.571429
MSP-IMPROV-S05S-M06-S-MF05.wav,They're just gonna go ahead regardless..I wish there was something we could do I don't think there is..,S,1.4,2.6,3.4,3.6
MSP-IMPROV-S05S-M06-S-MF06.wav,"It's at that Stage 4..Something they can do..I wish we just have to put him through this. I mean, there's no chance. He's gonna survive. This 100, you just wanna spend the last couple days of his life in surgery bad..",S,1.166667,2.0,3.833333,2.833333
MSP-IMPROV-S05S-M06-S-MF07.wav,Not really no..,X,2.125,4.375,2.375,4.5
MSP-IMPROV-S05S-M06-S-MF08.wav,"No, it..",A,1.8,4.0,3.4,4.2
MSP-IMPROV-S05S-M06-S-MF09.wav,There's nothing we can do..,S,1.4,3.8,3.4,3.6
MSP-IMPROV-S05S-M06-T-MF01.wav,They're just going to go ahead regardless..,S,1.862069,3.482759,2.655172,3.103448
MSP-IMPROV-S06A-F01-P-FM01.wav,in all the asiatic,N,2.2,4.6,1.8,4.2
MSP-IMPROV-S06A-F01-P-FM02.wav,a where are you,N,3.2,3.8,2.8,2.6
MSP-IMPROV-S06A-F01-P-FM03.wav,Schedule..,N,3.333333,4.666667,2.166667,3.666667
MSP-IMPROV-S06A-F01-P-MF01.wav,in thinking it a rimanere safely to problem astyages,N,3.166667,4.0,2.833333,3.333333
MSP-IMPROV-S06A-F01-P-MF02.wav,Oh is that today..,H,3.833333,3.666667,2.5,2.833333
MSP-IMPROV-S06A-F01-P-MF03.wav,"Oh, well, I'm busy..",N,3.8,3.8,2.8,3.8
MSP-IMPROV-S06A-F01-S-FM01.wav,Chris where are you? The concert is going to start really soon?.,X,2.6,3.4,2.6,3.4
MSP-IMPROV-S06A-F01-S-FM02.wav,"Wednesday, what are you talking about?.",A,2.0,2.166667,4.166667,4.5
MSP-IMPROV-S06A-F01-S-MF01.wav,Beautiful at.I was that today..,N,3.166667,2.333333,3.333333,3.5
MSP-IMPROV-S06A-F01-S-MF02.wav,"Oh, well, I'm at the dog park right now..",N,2.2,4.6,2.6,2.8
MSP-IMPROV-S06A-F01-T-FM01.wav,It has all been scheduled since Wednesday..,A,2.032258,2.741935,3.384615,3.615385
MSP-IMPROV-S06A-F02-P-FM01.wav,Hey..,X,3.6,4.4,2.4,4.4
MSP-IMPROV-S06A-F02-P-FM02.wav,"I since last Wednesday..Yeah, OK..",N,3.166667,4.166667,3.166667,4.166667
MSP-IMPROV-S06A-F02-P-FM03.wav,I can't believe this..,A,1.714286,3.0,3.285714,4.0
MSP-IMPROV-S06A-F02-P-FM04.wav,"Thank you OK, please..",H,4.0,2.4,3.4,4.4
MSP-IMPROV-S06A-F02-P-MF01.wav,in sugared so sam,N,3.0,4.333333,3.0,4.5
MSP-IMPROV-S06A-F02-P-MF02.wav,he aloha a can't go on really sorry,N,3.0,4.5,3.0,4.5
MSP-IMPROV-S06A-F02-S-FM01.wav,"Hey, where are you you're late?.",A,2.2,3.0,3.6,3.2
MSP-IMPROV-S06A-F02-S-FM02.wav,It is all than scheduled since last Wednesday. What do you mean you can't go today?.,A,1.8,2.6,4.4,3.4
MSP-IMPROV-S06A-F02-S-FM03.wav,Your late where are you?.,A,1.6,2.4,4.4,3.6
MSP-IMPROV-S06A-F02-S-FM04.wav,Isn't scheduled since Wednesday? What do you mean you're not gonna make it?.,A,1.8,3.6,3.8,3.0
MSP-IMPROV-S06A-F02-S-FM05.wav,"Dang it OK, I got it this time..",H,3.8,3.4,3.2,4.6
MSP-IMPROV-S06A-F02-S-FM06.wav,Your late where are you?.,A,1.8,3.2,4.6,4.2
MSP-IMPROV-S06A-F02-S-FM07.wav,What do you mean your sorry it is all been scheduled since last Wednesday?.,A,1.833333,2.333333,3.833333,3.166667
MSP-IMPROV-S06A-F02-S-FM08.wav,Your late where are you?.,A,2.0,2.8,3.4,3.8
MSP-IMPROV-S06A-F02-S-FM09.wav,What do you mean you're not gonna make it?.,A,1.666667,3.0,3.5,3.333333
MSP-IMPROV-S06A-F02-S-MF01.wav,"Oh yeah, I'm so sorry II can't go..",N,2.4,3.6,3.2,3.8
MSP-IMPROV-S06A-F02-S-MF02.wav,"I gotta Lotta work to do, I just I really couldn't help it?.",N,2.2,3.2,3.4,3.8
MSP-IMPROV-S06A-F02-S-MF03.wav,"Oh my goodness, I can't go..",S,2.0,3.4,2.6,2.6
MSP-IMPROV-S06A-F02-S-MF04.wav,I'm so sorry but a lot of work came up and I just can't do it..,S,1.777778,4.0,2.111111,1.888889
MSP-IMPROV-S06A-F02-T-FM01.wav,It is all that scheduled since Wednesday..,A,2.090909,3.227273,3.176471,3.588235
MSP-IMPROV-S06A-F03-P-FM01.wav,OK..It has all been scheduled since Wednesday..,N,2.8,4.4,2.8,2.6
MSP-IMPROV-S06A-F03-P-FM02.wav,The rain..,H,4.5,3.333333,3.833333,4.666667
MSP-IMPROV-S06A-F03-P-MF01.wav,I'll be person today and I will cry mother f***** I will cry..We don't need a script to be entertaining were pretty funny..,X,4.0,2.8,4.2,4.2
MSP-IMPROV-S06A-F03-P-MF02.wav,Don't forget to be angry..,N,3.0,4.2,2.4,3.4
MSP-IMPROV-S06A-F03-P-MF03.wav,,H,4.0,3.2,3.6,4.2
MSP-IMPROV-S06A-F03-P-MF04.wav,"OK, that's good, I'm not going at all, so I'm not going..",A,2.4,3.4,3.6,4.2
MSP-IMPROV-S06A-F03-P-MF05.wav,Be careful..,A,2.166667,3.0,4.0,3.833333
MSP-IMPROV-S06A-F03-P-MF06.wav,Give me the ring ring like that..,H,4.5,3.5,3.666667,3.5
MSP-IMPROV-S06A-F03-S-FM01.wav,"Hey, where are you?.",A,2.8,3.2,3.6,3.6
MSP-IMPROV-S06A-F03-S-FM02.wav,We were supposed to meet half an hour ago..,A,2.0,2.833333,3.5,3.666667
MSP-IMPROV-S06A-F03-S-FM03.wav,For the show..,N,2.666667,4.166667,3.5,3.5
MSP-IMPROV-S06A-F03-S-FM04.wav,You can't make it..,A,1.8,2.8,3.4,3.0
MSP-IMPROV-S06A-F03-S-MF01.wav,Oh hello how are you?.,N,2.8,4.2,2.6,4.2
MSP-IMPROV-S06A-F03-S-MF02.wav,What Alan What do you talking about?.,N,3.2,3.4,3.0,3.8
MSP-IMPROV-S06A-F03-S-MF03.wav,30 minutes for..,N,3.0,3.4,3.2,4.0
MSP-IMPROV-S06A-F03-S-MF04.wav,"Oh, the concert I'm so sorry I totally forgot..",S,2.2,3.2,3.0,3.6
MSP-IMPROV-S06A-F03-S-MF05.wav,"Really, I mean, I know I know, but I just something came up and I'm I forgot..",N,2.6,3.4,3.0,4.6
MSP-IMPROV-S06A-F03-S-MF06.wav,Hello..,N,2.6,3.6,2.2,3.0
MSP-IMPROV-S06A-F03-S-MF07.wav,"Well, what do you mean? What do you mean where am I?.",X,2.2,3.8,2.6,4.0
MSP-IMPROV-S06A-F03-S-MF08.wav,I'm so where we going..,O,2.6,2.8,3.8,4.0
MSP-IMPROV-S06A-F03-S-MF09.wav,Show all the concert..,O,2.8,3.2,3.4,3.4
MSP-IMPROV-S06A-F03-S-MF10.wav,I am so sorry I totally forgot something came up..,S,2.0,2.4,3.4,4.2
MSP-IMPROV-S06A-F03-T-FM01.wav,Is open schedule since Wednesday?.,A,1.541667,2.75,3.894737,3.789474
MSP-IMPROV-S06A-F04-P-FM01.wav,and he is,H,4.0,4.4,3.0,4.4
MSP-IMPROV-S06A-F04-P-FM02.wav,o he late,N,3.428571,4.428571,3.571429,4.857143
MSP-IMPROV-S06A-F04-P-FM03.wav,has all the idols,N,3.0,4.2,2.8,3.4
MSP-IMPROV-S06A-F04-P-FM04.wav,My own words..,H,4.0,3.166667,3.0,4.666667
MSP-IMPROV-S06A-F04-P-FM05.wav,All the schedule since Wednesday..,H,4.125,3.375,3.625,3.625
MSP-IMPROV-S06A-F04-P-FM06.wav,Alvin..,H,4.8,3.2,3.6,3.4
MSP-IMPROV-S06A-F04-P-MF01.wav,,H,4.8,2.8,3.8,4.2
MSP-IMPROV-S06A-F04-P-MF02.wav,Hey when I can't go through my favourite friend..,H,3.4,3.4,3.2,2.6
MSP-IMPROV-S06A-F04-S-FM01.wav,We planned..,N,2.6,4.0,3.2,4.2
MSP-IMPROV-S06A-F04-S-FM02.wav,You wait till 30 minutes after the show has started to tell me this isn't scheduled since Wednesday..,A,1.857143,3.0,3.428571,4.142857
MSP-IMPROV-S06A-F04-S-FM03.wav,You with the last minute to tell me about this..,A,2.0,2.6,3.6,3.8
MSP-IMPROV-S06A-F04-S-FM04.wav,I know you tell me..,A,2.2,2.8,4.2,4.4
MSP-IMPROV-S06A-F04-S-MF01.wav,"So I'm really sorry, but something has came up last minute. I'm not gonna be able to go..",S,2.2,3.6,2.6,3.4
MSP-IMPROV-S06A-F04-S-MF02.wav,So I'm kind of sorry but I actually have something to do today and I can't go to the concert. I hope you don't..,X,2.2,4.4,2.4,3.0
MSP-IMPROV-S06A-F04-S-MF03.wav,So I'm I'm really sorry. I hope you don't mind. But I'm not gonna be able to go to the concert. I hope it's not a big deal..,S,2.4,4.0,2.4,3.4
MSP-IMPROV-S06A-F04-T-FM01.wav,It is all the schedule since Wednesday..,N,2.741935,3.483871,3.16129,3.612903
MSP-IMPROV-S06A-F05-P-FM01.wav,And then.,N,3.0,4.2,3.4,4.2
MSP-IMPROV-S06A-F05-P-FM02.wav,"OK, it's has all been scheduled since Wednesday at all..",H,3.8,2.8,3.4,2.6
MSP-IMPROV-S06A-F05-P-FM03.wav,Are you ready?.,N,3.0,3.8,3.0,4.4
MSP-IMPROV-S06A-F05-P-FM04.wav,Schedule..,X,2.333333,4.5,1.833333,4.0
MSP-IMPROV-S06A-F05-P-MF01.wav,his,H,3.833333,4.0,2.833333,3.5
MSP-IMPROV-S06A-F05-S-FM01.wav,Your late..,A,1.857143,2.571429,3.857143,4.285714
MSP-IMPROV-S06A-F05-S-FM02.wav,You can't go..,A,2.2,2.4,3.8,4.4
MSP-IMPROV-S06A-F05-S-FM03.wav,Your my ride are you said you were going with me..,A,1.857143,2.142857,3.285714,3.0
MSP-IMPROV-S06A-F05-S-MF01.wav,I have to pick up Jack in the hospital..,A,2.0,1.6,4.0,3.0
MSP-IMPROV-S06A-F05-S-MF02.wav,"Well, I had to do this instead..",A,1.6,3.0,3.6,4.4
MSP-IMPROV-S06A-F05-S-MF03.wav,I'm gonna be late because Jackie is in the Psych Ward again and I have to pick her up..,A,2.0,2.6,4.2,3.8
MSP-IMPROV-S06A-F05-S-MF04.wav,Because I'm never made that hates are the least..,X,2.8,2.6,3.2,2.4
MSP-IMPROV-S06A-F05-T-FM01.wav,It has all been scheduled since Wednesday..,A,1.83871,2.354839,3.741935,2.967742
MSP-IMPROV-S06A-F06-S-FM01.wav,Hello..,N,3.0,3.857143,3.142857,4.428571
MSP-IMPROV-S06A-F06-S-FM02.wav,Where are you?.,A,1.6,2.8,3.6,3.6
MSP-IMPROV-S06A-F06-S-FM03.wav,You're 30 minutes late..,A,2.0,2.4,3.6,2.8
MSP-IMPROV-S06A-F06-S-FM04.wav,Flogging Molly..,N,2.2,3.2,3.4,3.8
MSP-IMPROV-S06A-F06-S-FM05.wav,What how how can you get home? Can you back out now there's nobody else I can go with?.,A,1.6,2.6,3.6,2.6
MSP-IMPROV-S06A-F06-S-FM06.wav,How could you do this to me?.,A,1.857143,3.0,3.285714,3.857143
MSP-IMPROV-S06A-F06-S-FM07.wav,Whatever..,A,1.6,4.0,3.2,4.8
MSP-IMPROV-S06A-F06-S-MF01.wav,I'm at home working on my thesis..,N,2.6,4.2,2.2,2.6
MSP-IMPROV-S06A-F06-S-MF02.wav,"Oh my gosh, I'm so sorry I can't make it tonight..",S,2.0,2.6,3.6,2.8
MSP-IMPROV-S06A-F06-S-MF03.wav,I know..,N,2.142857,3.714286,2.857143,3.857143
MSP-IMPROV-S06A-F06-S-MF04.wav,I know I'm very sorry..,S,1.8,3.6,3.2,4.0
MSP-IMPROV-S06A-F06-S-MF05.wav,I couldn't I've been I've been stuck in this room working on my paper since..,A,1.375,2.375,3.375,3.5
MSP-IMPROV-S06A-F06-S-MF06.wav,"I'm sorry, but there's nothing I can do..",A,2.0,3.4,3.6,3.6
MSP-IMPROV-S06A-F06-S-MF07.wav,Bye..,S,2.0,4.333333,2.5,3.833333
MSP-IMPROV-S06A-F06-T-FM01.wav,It is all been scheduled since Wednesday..,N,2.285714,3.238095,3.095238,3.095238
MSP-IMPROV-S06A-M01-P-FM01.wav,Sorry change of plans I got something to do now..,N,2.666667,3.666667,2.0,2.833333
MSP-IMPROV-S06A-M01-P-FM02.wav,Sorry was urgent..,N,2.8,4.4,2.6,3.2
MSP-IMPROV-S06A-M01-P-MF01.wav,Schedule Wednesday..,N,2.6,4.4,2.6,3.0
MSP-IMPROV-S06A-M01-P-MF02.wav,Scheduled since Wednesday..,N,2.333333,4.0,3.5,2.333333
MSP-IMPROV-S06A-M01-P-MF03.wav,Where are you should be here?.,A,2.2,3.6,3.4,3.0
MSP-IMPROV-S06A-M01-P-MF04.wav,"Yes, today is all been scheduled since Wednesday..",A,1.8,2.6,3.8,2.6
MSP-IMPROV-S06A-M01-S-FM01.wav,"Oh, sorry change of plans I can't go..",N,3.8,2.4,3.8,4.2
MSP-IMPROV-S06A-M01-S-FM02.wav,It's urgent I'll tell you bout it later..,N,2.8,4.4,2.8,2.4
MSP-IMPROV-S06A-M01-S-MF01.wav,Hey were you supposed to be here by now..,A,2.166667,3.333333,3.333333,2.833333
MSP-IMPROV-S06A-M01-S-MF02.wav,The concert..,A,2.4,3.4,3.0,3.6
MSP-IMPROV-S06A-M01-S-MF03.wav,"Yes, it's today..",A,2.2,3.0,3.6,4.6
MSP-IMPROV-S06A-M01-S-MF04.wav,Unbelievable..,A,2.0,3.4,3.4,3.4
MSP-IMPROV-S06A-M01-T-MF01.wav,Is all been scheduled since Wednesday?.,A,1.862069,2.965517,3.208333,2.916667
MSP-IMPROV-S06A-M02-P-MF01.wav,Did I mess something up?.,N,2.666667,4.333333,2.166667,4.5
MSP-IMPROV-S06A-M02-S-FM01.wav,Oh. Sorry I can't go today..,X,2.666667,4.333333,2.5,3.333333
MSP-IMPROV-S06A-M02-S-FM02.wav,I'm responsible..,N,3.0,4.0,3.2,4.0
MSP-IMPROV-S06A-M02-S-FM03.wav,"Oh, I'm I'm not be able to make it today. Sorry..",N,3.0,4.6,3.2,3.4
MSP-IMPROV-S06A-M02-S-FM04.wav,Sorry I got a bit..,N,2.8,4.4,3.2,4.4
MSP-IMPROV-S06A-M02-S-FM05.wav,"No, I'm not gonna be able to make it tonight I'm sorry..",S,3.4,3.2,3.4,3.8
MSP-IMPROV-S06A-M02-S-FM06.wav,Oh. Sorry I don't think I'm gonna be able to make it..,N,2.6,4.4,3.4,3.8
MSP-IMPROV-S06A-M02-S-FM07.wav,Sorry family..,S,2.166667,4.666667,1.5,3.5
MSP-IMPROV-S06A-M02-S-MF01.wav,"Hey, where are you?.",A,2.4,3.4,3.6,3.8
MSP-IMPROV-S06A-M02-S-MF02.wav,You can't go this is all been scheduled since Wednesday..,A,2.0,2.833333,3.166667,3.0
MSP-IMPROV-S06A-M02-S-MF03.wav,"Yeah, well..",X,2.2,4.0,3.6,3.8
MSP-IMPROV-S06A-M02-S-MF04.wav,"Hey, where are you?.",N,2.6,3.4,3.6,2.4
MSP-IMPROV-S06A-M02-S-MF05.wav,You can go why didn't you tell me before..,A,1.6,3.4,4.0,4.4
MSP-IMPROV-S06A-M02-T-MF01.wav,It is all been scheduled since Wednesday..,N,2.653846,3.346154,3.238095,3.238095
MSP-IMPROV-S06A-M03-P-FM01.wav,Angry..,N,2.8,3.6,2.8,3.4
MSP-IMPROV-S06A-M03-P-FM02.wav,i met,N,2.8,4.6,2.4,3.8
MSP-IMPROV-S06A-M03-P-MF01.wav,I'm so pathetic..,N,2.4,4.2,3.6,4.2
MSP-IMPROV-S06A-M03-P-MF02.wav,,H,1.8,3.0,3.0,4.0
MSP-IMPROV-S06A-M03-P-MF03.wav,on,N,3.0,4.0,2.4,3.6
MSP-IMPROV-S06A-M03-P-MF04.wav,no other got it it is,N,3.333333,3.666667,3.0,4.666667
MSP-IMPROV-S06A-M03-P-MF05.wav,irene,H,4.2,3.6,3.6,4.6
MSP-IMPROV-S06A-M03-P-MF06.wav,Remind me..,N,2.8,4.8,2.4,3.4
MSP-IMPROV-S06A-M03-P-MF07.wav,eternalise it,X,3.4,4.0,3.6,4.8
MSP-IMPROV-S06A-M03-S-FM01.wav,"Hey, what's up?.",N,3.0,3.8,3.2,4.4
MSP-IMPROV-S06A-M03-S-FM02.wav,What do you mean?.,N,2.75,4.25,2.625,4.25
MSP-IMPROV-S06A-M03-S-FM03.wav,"Wait, for what?.",N,3.0,3.4,3.0,4.0
MSP-IMPROV-S06A-M03-S-FM04.wav,"So I'm sorry I can't make it, I just something came up I'm fine..",N,3.0,3.666667,3.166667,3.666667
MSP-IMPROV-S06A-M03-S-FM05.wav,"Yeah, I know I just I had help out a friend I'm..",X,2.4,3.4,2.6,4.2
MSP-IMPROV-S06A-M03-S-MF01.wav,Where are you?.,N,3.0,3.0,3.4,4.0
MSP-IMPROV-S06A-M03-S-MF02.wav,I'm at work nap and got 30 minutes already..,A,2.6,3.6,3.2,3.8
MSP-IMPROV-S06A-M03-S-MF03.wav,The South..,N,3.4,3.6,3.2,3.2
MSP-IMPROV-S06A-M03-S-MF04.wav,"I told you about to come on, we had all planned out..",N,2.8,3.0,3.8,4.2
MSP-IMPROV-S06A-M03-S-MF05.wav,It's all but if it's all been scheduled since Wednesday..,N,2.6,3.4,3.4,3.6
MSP-IMPROV-S06A-M03-S-MF06.wav,Where are you?.,A,2.25,3.375,3.625,4.25
MSP-IMPROV-S06A-M03-S-MF07.wav,"You like come on, we gotta go..",A,2.428571,2.571429,4.0,3.714286
MSP-IMPROV-S06A-M03-S-MF08.wav,That is so..,H,3.8,2.8,4.2,4.0
MSP-IMPROV-S06A-M03-S-MF09.wav,I told you were leaving 30 minutes ago..,A,2.2,3.4,4.0,4.0
MSP-IMPROV-S06A-M03-T-MF01.wav,It is all been scheduled since Wednesday..,N,3.235294,3.558824,3.068966,3.758621
MSP-IMPROV-S06A-M04-P-FM01.wav,about the,N,3.333333,4.166667,2.5,3.5
MSP-IMPROV-S06A-M04-P-FM02.wav,"OK, you win..",N,2.6,4.6,2.6,3.8
MSP-IMPROV-S06A-M04-P-FM03.wav,quite a,N,3.0,4.0,3.0,3.833333
MSP-IMPROV-S06A-M04-P-FM04.wav,so,H,4.0,3.8,3.4,4.0
MSP-IMPROV-S06A-M04-P-FM05.wav,one,N,2.4,3.2,3.0,5.0
MSP-IMPROV-S06A-M04-P-MF01.wav,It has all been planning it is all the schedule since Wednesday..Resolving schedule since Wednesday..,N,3.0,2.6,3.0,3.8
MSP-IMPROV-S06A-M04-P-MF02.wav,This is my favourite plant..,A,2.8,2.2,4.0,2.4
MSP-IMPROV-S06A-M04-P-MF03.wav,I my favourite plans..,H,4.0,3.875,3.0,3.75
MSP-IMPROV-S06A-M04-S-FM01.wav,where can sarmatian go to the concert anywhere not i know that it was a big deal to you but i've got some things that i came up,N,2.2,4.0,3.6,3.4
MSP-IMPROV-S06A-M04-S-FM02.wav,with an i know you will be wanted to go to this concept in it i know i said i would go with you but i have some things that came up i just can't go any more,N,2.6,3.6,3.0,4.0
